movieID,rating,numberOfRatings
7022,3.875,16
7023,3.0,1
7024,4.0,2
7024,4.0,2
7024,4.0,2
7026,2.0,1
7027,4.0,4
7027,4.0,4
7027,4.0,4
7028,4.0,1
7029,3.0,1
7029,3.0,1
7034,3.0,2
7036,2.75,4
7038,4.0,1
7040,3.5,2
7040,3.5,2
7040,3.5,2
7042,3.0,2
7042,3.0,2
7043,5.0,1
7043,5.0,1
7043,5.0,1
7043,5.0,1
7044,3.0,3
7044,3.0,3
7044,3.0,3
7044,3.0,3
7044,3.0,3
7044,3.0,3
7044,3.0,3
7044,3.0,3
7046,3.3333333,3
7048,4.0,1
7048,4.0,1
7051,4.0,1
7051,4.0,1
7056,4.0,3
7058,3.0,1
7058,3.0,1
7058,3.0,1
7058,3.0,1
7060,3.3333333,3
7060,3.3333333,3
7060,3.3333333,3
7060,3.3333333,3
7062,3.5,4
7062,3.5,4
7062,3.5,4
7063,4.2,5
7064,3.8,5
7064,3.8,5
7064,3.8,5
7067,3.0,1
7067,3.0,1
7068,3.0,2
7068,3.0,2
7069,4.0,1
7069,4.0,1
7070,3.0,1
7071,4.0,1
7071,4.0,1
7072,3.5,2
7072,3.5,2
7072,3.5,2
7072,3.5,2
7073,3.0,1
7073,3.0,1
7075,5.0,2
7075,5.0,2
7076,3.5,2
7078,3.5,2
7079,3.5,2
7080,3.5,2
7081,5.0,1
7082,4.0,1
7082,4.0,1
7082,4.0,1
7082,4.0,1
7084,3.5,4
7084,3.5,4
7086,3.0,1
7087,5.0,2
7088,4.0,1
7089,4.3333335,3
7090,3.8333333,18
7091,4.0,5
7091,4.0,5
7091,4.0,5
7096,4.0,2
7099,4.1,10
7099,4.1,10
7099,4.1,10
7101,3.0,1
7102,3.0,1
7104,2.3333333,3
7107,3.3333333,3
7107,3.3333333,3
7110,3.0,1
7110,3.0,1
7110,3.0,1
7115,3.0,1
7115,3.0,1
7116,4.75,4
7117,3.0,2
7117,3.0,2
7117,3.0,2
7121,3.6666667,3
7121,3.6666667,3
7122,4.0,1
7122,4.0,1
7123,3.8,5
7123,3.8,5
7123,3.8,5
7130,4.0,1
7130,4.0,1
7132,4.111111,9
7132,4.111111,9
7135,3.3333333,3
7136,4.25,4
7137,4.2,5
7137,4.2,5
7139,3.8,10
7142,3.0,2
7142,3.0,2
7143,3.72,25
7143,3.72,25
7147,4.0,38
7147,4.0,38
7149,3.2,5
7150,2.0,4
7151,3.75,4
7152,4.0,1
7152,4.0,1
7153,4.2869563,115
7154,3.7142856,7
7155,3.25,4
7156,4.111111,9
7158,3.0,4
7160,3.7,10
7161,2.2,5
7162,3.1538463,13
7163,2.857143,7
7163,2.857143,7
7164,3.5,4
7165,3.5,2
7165,3.5,2
7171,3.0,1
7172,4.0,1
7172,4.0,1
7173,2.3333333,6
7177,4.0,2
7177,4.0,2
7179,4.0,1
7180,4.0,1
7182,3.0,1
7182,3.0,1
7182,3.0,1
7190,4.0,1
7192,2.0,1
7192,2.0,1
7192,2.0,1
7196,3.0,1
7198,3.0,1
7199,1.0,1
7199,1.0,1
7206,4.0,1
7207,3.0,1
7208,5.0,1
7209,3.6666667,3
7210,4.0,2
7210,4.0,2
7212,4.5,2
7215,4.0,2
7215,4.0,2
7215,4.0,2
7215,4.0,2
7215,4.0,2
7217,4.0,1
7219,4.0,1
7222,3.0,1
7223,3.5,2
7223,3.5,2
7234,4.0,4
7235,3.8,5
7236,3.0,2
7238,4.0,1
7245,1.0,1
7247,4.0,3
7248,3.0,1
7250,2.0,1
7254,3.5185184,27
7255,3.5,2
7255,3.5,2
7255,3.5,2
7255,3.5,2
7256,4.5,4
7256,4.5,4
7257,2.0,1
7257,2.0,1
7260,5.0,1
7263,4.0,6
7263,4.0,6
7265,3.8333333,6
7265,3.8333333,6
7266,3.0,1
7266,3.0,1
7266,3.0,1
7283,3.0,1
7285,4.0,5
7293,3.3846154,13
7294,2.5,2
7299,4.0,1
7299,4.0,1
7299,4.0,1
7302,5.0,1
7303,3.5,4
7303,3.5,4
7307,4.0,1
7307,4.0,1
7308,3.0,1
7309,4.0,1
7311,3.0,1
7311,3.0,1
7315,2.0,1
7316,2.6666667,3
7317,3.0833333,12
7317,3.0833333,12
7318,3.0,7
7319,3.0,1
7320,4.0,4
7323,3.9333334,15
7323,3.9333334,15
7323,3.9333334,15
7324,3.0,2
7324,3.0,2
7324,3.0,2
7324,3.0,2
7325,2.625,8
7325,2.625,8
7325,2.625,8
7327,4.0,6
7327,4.0,6
7334,3.0,2
7334,3.0,2
7334,3.0,2
7346,3.375,8
7347,3.5,2
7348,3.5,6
7348,3.5,6
7352,4.0,1
7354,3.0,1
7355,5.0,1
7357,4.0,1
7357,4.0,1
7357,4.0,1
7357,4.0,1
7360,3.5384614,13
7361,4.233333,60
7362,3.6666667,3
7362,3.6666667,3
7366,2.0,4
7367,2.5,4
7369,4.0,1
7371,3.6666667,6
7372,3.0,1
7372,3.0,1
7373,3.375,16
7374,4.0,1
7375,4.3333335,3
7376,2.3333333,3
7379,4.0,1
7380,3.75,4
7381,3.0,1
7382,3.5,2
7386,4.142857,7
7386,4.142857,7
7386,4.142857,7
7386,4.142857,7
7386,4.142857,7
7386,4.142857,7
7387,3.0,2
7394,3.0,2
7394,3.0,2
7394,3.0,2
7396,4.0,4
7396,4.0,4
7411,2.0,2
7411,2.0,2
7411,2.0,2
7419,4.0,6
7437,3.0,1
7438,3.75,60
7439,3.0,4
7444,3.5,8
7444,3.5,8
7445,3.3333333,15
7445,3.3333333,15
7449,4.0,1
7450,2.0,1
7450,2.0,1
7451,3.3529413,17
7453,3.0,1
7454,2.909091,11
7454,2.909091,11
7454,2.909091,11
7458,3.2777777,18
7459,5.0,1
7460,2.8,5
7460,2.8,5
7460,2.8,5
7478,4.0,1
7481,3.0,3
7482,3.8,5
7484,4.0,2
7484,4.0,2
7484,4.0,2
7487,4.0,1
7492,3.0,1
7493,4.0,3
7493,4.0,3
7502,4.5882354,17
7502,4.5882354,17
7502,4.5882354,17
7502,4.5882354,17
7541,3.0,1
7541,3.0,1
7541,3.0,1
7541,3.0,1
7560,3.0,1
7564,5.0,1
7566,5.0,1
7566,5.0,1
7566,5.0,1
7569,3.7142856,7
7569,3.7142856,7
7570,4.0,2
7571,4.0,1
7572,3.5,2
7572,3.5,2
7573,3.25,4
7574,5.0,1
7577,4.0,1
7579,2.0,2
7579,2.0,2
7579,2.0,2
7579,2.0,2
7584,3.0,1
7585,2.0,1
7586,4.0,1
7587,4.0,6
7613,3.0,1
7614,3.6,5
7615,4.0,1
7615,4.0,1
7616,3.0,1
7616,3.0,1
7619,4.0,2
7620,4.0,1
7624,4.0,2
7625,4.0,1
7625,4.0,1
7636,1.0,1
7636,1.0,1
7636,1.0,1
7636,1.0,1
7649,4.6666665,3
7650,3.0,1
7669,4.4,5
7669,4.4,5
7698,3.0,1
7700,5.0,1
7700,5.0,1
7700,5.0,1
7701,1.0,1
7701,1.0,1
7701,1.0,1
7701,1.0,1
7706,4.0,3
7706,4.0,3
7706,4.0,3
7706,4.0,3
7706,4.0,3
7706,4.0,3
7714,4.0,1
7714,4.0,1
7720,5.0,1
7720,5.0,1
7720,5.0,1
7728,3.0,1
7728,3.0,1
7738,4.0,1
7738,4.0,1
7743,3.0,1
7743,3.0,1
7743,3.0,1
7743,3.0,1
7757,4.0,3
7759,1.0,1
7762,3.0,1
7764,3.0,1
7766,4.0,4
7767,4.25,4
7771,4.5,4
7773,5.0,1
7773,5.0,1
7782,3.5,2
7782,3.5,2
7782,3.5,2
7789,2.0,1
7790,4.0,1
7790,4.0,1
7791,3.0,2
7791,3.0,2
7792,4.0,1
7802,4.3333335,3
7802,4.3333335,3
7802,4.3333335,3
7810,4.0,1
7811,4.0,1
7812,4.0,1
7812,4.0,1
7817,3.5,2
7817,3.5,2
7820,4.0,1
7820,4.0,1
7820,4.0,1
7826,4.0,2
7827,4.5,2
7831,3.6666667,3
7832,4.0,1
7832,4.0,1
7833,3.5,2
7834,4.0,1
7835,4.0,1
7836,3.6,5
7840,4.0,2
7841,2.5,2
7841,2.5,2
7842,3.0,3
7842,3.0,3
7844,4.0,4
7845,3.0,1
7845,3.0,1
7845,3.0,1
7845,3.0,1
7845,3.0,1
7845,3.0,1
7883,3.0,1
7883,3.0,1
7883,3.0,1
7892,2.0,1
7892,2.0,1
7892,2.0,1
7892,2.0,1
7897,3.0,1
7899,3.0,2
7914,4.0,1
7914,4.0,1
7914,4.0,1
7914,4.0,1
7914,4.0,1
7920,3.5,2
7921,3.0,1
7921,3.0,1
7921,3.0,1
7925,3.0,1
7925,3.0,1
7925,3.0,1
7932,5.0,1
7934,3.6666667,3
7935,4.0,1
7935,4.0,1
7938,3.5,2
7939,3.0,1
7941,4.0,3
7942,3.0,1
7942,3.0,1
7943,3.0,1
7943,3.0,1
7943,3.0,1
7944,4.0,1
7944,4.0,1
7947,4.0,1
7948,4.0,1
7948,4.0,1
7948,4.0,1
7948,4.0,1
7976,3.5,2
7976,3.5,2
7979,4.0,2
7979,4.0,2
7980,3.5,2
7981,4.5,2
7981,4.5,2
7982,3.0,2
7982,3.0,2
7982,3.0,2
7982,3.0,2
7983,2.0,1
7983,2.0,1
7983,2.0,1
7990,3.0,1
7990,3.0,1
7991,4.0,2
7995,3.0,1
8003,2.0,1
8008,3.3333333,3
8008,3.3333333,3
8010,3.5,2
8011,3.25,4
8012,4.3333335,3
8012,4.3333335,3
8012,4.3333335,3
8014,3.0,3
8014,3.0,3
8014,3.0,3
8016,2.0,1
8016,2.0,1
8016,2.0,1
8033,3.0,2
8039,3.0,1
8039,3.0,1
8039,3.0,1
8042,4.0,2
8044,4.0,1
8044,4.0,1
8057,3.0,1
8057,3.0,1
8057,3.0,1
8093,2.0,1
8093,2.0,1
8093,2.0,1
8093,2.0,1
8117,4.0,1
8121,5.0,1
8123,5.0,1
8125,4.3333335,3
8125,4.3333335,3
8125,4.3333335,3
8125,4.3333335,3
8125,4.3333335,3
8128,3.0,1
8129,2.0,1
8130,3.0,2
8131,4.5,2
8132,4.6,5
8132,4.6,5
8132,4.6,5
8132,4.6,5
8132,4.6,5
8138,3.0,1
8142,4.0,1
8142,4.0,1
8147,3.5,2
8147,3.5,2
8154,4.142857,7
8154,4.142857,7
8157,3.8,5
8157,3.8,5
8157,3.8,5
8157,3.8,5
8157,3.8,5
8167,1.0,1
8169,4.0,1
8169,4.0,1
8183,4.3333335,3
8183,4.3333335,3
8188,4.3333335,3
8189,4.0,1
8190,3.0,2
8191,4.0,2
8191,4.0,2
8194,3.0,1
8195,3.0,2
8196,2.5,2
8196,2.5,2
8197,5.0,1
8197,5.0,1
8199,5.0,1
8199,5.0,1
8207,5.0,1
8208,5.0,1
8208,5.0,1
8225,4.0,3
8228,4.25,8
8235,4.0,1
8235,4.0,1
8235,4.0,1
8239,5.0,2
8240,5.0,1
8253,3.0,2
8254,5.0,1
8256,4.0,1
8257,3.0,1
8261,5.0,1
8261,5.0,1
8261,5.0,1
8264,4.3333335,3
8264,4.3333335,3
8264,4.3333335,3
8268,3.0,1
8273,4.0,1
8273,4.0,1
8273,4.0,1
8275,4.0,1
8275,4.0,1
8327,4.0,1
8327,4.0,1
8327,4.0,1
8327,4.0,1
8327,4.0,1
8337,3.8,5
8337,3.8,5
8337,3.8,5
8337,3.8,5
8337,3.8,5
8337,3.8,5
8340,3.0,1
8341,4.5,2
8341,4.5,2
8360,3.675,40
8361,2.6875,16
8361,2.6875,16
8361,2.6875,16
8363,2.0,2
8363,2.0,2
8364,4.0,1
8364,4.0,1
8366,3.3333333,9
8367,3.0,2
8367,3.0,2
8367,3.0,2
8367,3.0,2
8368,3.8,50
8368,3.8,50
8369,3.0,2
8370,4.0,4
8371,3.2857144,14
8372,1.5,4
8372,1.5,4
8372,1.5,4
8372,1.5,4
8372,1.5,4
8372,1.5,4
8373,2.0,3
8376,3.2608695,23
8385,3.5,2
8387,3.0,3
8388,4.0,1
8392,2.0,1
8403,2.0,1
8404,4.0,1
8410,4.0,1
8420,4.0,1
8422,3.0,1
8423,3.0,1
8447,1.0,1
8447,1.0,1
8451,3.5,2
8453,4.0,1
8459,4.0,1
8460,4.0,1
8460,4.0,1
8460,4.0,1
8464,3.64,25
8464,3.64,25
8464,3.64,25
8464,3.64,25
8477,4.5,2
8477,4.5,2
8477,4.5,2
8477,4.5,2
8485,4.0,1
8487,3.0,1
8491,3.0,2
8492,3.5,2
8492,3.5,2
8493,3.7,10
8499,3.6666667,3
8502,3.5,2
8502,3.5,2
8502,3.5,2
8502,3.5,2
8507,4.0,4
8507,4.0,4
8511,4.0,1
8522,5.0,1
8522,5.0,1
8522,5.0,1
8522,5.0,1
8522,5.0,1
8526,3.0,1
8527,3.0,1
8528,3.2692308,26
8528,3.2692308,26
8529,3.5,22
8530,4.0,3
8530,4.0,3
8531,2.5,2
8531,2.5,2
8531,2.5,2
8533,3.631579,19
8533,3.631579,19
8535,3.0,2
8537,4.0,1
8537,4.0,1
8537,4.0,1
8542,4.3333335,3
8542,4.3333335,3
8542,4.3333335,3
8542,4.3333335,3
8542,4.3333335,3
8574,4.0,1
8575,2.0,1
8575,2.0,1
8575,2.0,1
8577,4.0,1
8577,4.0,1
8577,4.0,1
8580,5.0,1
8580,5.0,1
8581,3.75,4
8581,3.75,4
8582,4.0,2
8582,4.0,2
8582,4.0,2
8584,3.0,1
8584,3.0,1
8589,4.0,1
8589,4.0,1
8596,3.6666667,3
8600,4.0,4
8600,4.0,4
8607,3.5,2
8607,3.5,2
8610,3.6666667,3
8610,3.6666667,3
8611,3.0,1
8612,3.0,1
8612,3.0,1
8612,3.0,1
8612,3.0,1
8614,2.0,1
8614,2.0,1
8614,2.0,1
8617,3.0,1
8618,3.6666667,3
8618,3.6666667,3
8618,3.6666667,3
8620,4.0,2
8620,4.0,2
8620,4.0,2
8620,4.0,2
8622,3.8333333,24
8623,3.6666667,9
8625,3.0,1
8629,3.0,1
8633,3.8,5
8636,3.871795,39
8638,4.111111,9
8638,4.111111,9
8638,4.111111,9
8640,2.25,4
8641,3.5263157,19
8642,3.0,1
8643,3.0,2
8644,3.4444444,36
8645,3.5,8
8645,3.5,8
8650,5.0,1
8654,2.0,1
8654,2.0,1
8654,2.0,1
8654,2.0,1
8654,2.0,1
8661,3.0,2
8661,3.0,2
8661,3.0,2
8665,4.023256,43
8665,4.023256,43
8666,2.5,4
8667,2.0,1
8667,2.0,1
8667,2.0,1
8675,5.0,1
8684,4.0,1
8689,4.0,1
8690,3.0,1
8695,3.0,1
8699,5.0,1
8700,3.0,1
8709,3.0,1
8709,3.0,1
8711,3.0,1
8711,3.0,1
8711,3.0,1
8711,3.0,1
8711,3.0,1
8711,3.0,1
8722,1.0,1
8722,1.0,1
8724,4.0,1
8724,4.0,1
8724,4.0,1
8724,4.0,1
8724,4.0,1
8724,4.0,1
8751,4.5,2
8752,4.0,1
8753,4.0,1
8754,4.0,2
8754,4.0,2
8754,4.0,2
8765,4.0,1
8765,4.0,1
8765,4.0,1
8772,4.0,1
8772,4.0,1
8779,4.0,1
8779,4.0,1
8781,3.2857144,7
8781,3.2857144,7
8781,3.2857144,7
8781,3.2857144,7
8783,3.0833333,12
8784,3.7096775,31
8784,3.7096775,31
8790,3.0,1
8790,3.0,1
8796,3.5,2
8796,3.5,2
8798,3.7391305,23
8798,3.7391305,23
8798,3.7391305,23
8798,3.7391305,23
8798,3.7391305,23
8807,3.6666667,12
8808,3.0,5
8810,2.909091,11
8810,2.909091,11
8810,2.909091,11
8810,2.909091,11
8814,1.0,1
8814,1.0,1
8814,1.0,1
8814,1.0,1
8823,3.0,1
8827,4.25,4
8828,3.0,1
8830,2.0,1
8830,2.0,1
8830,2.0,1
8830,2.0,1
8833,4.0,3
8833,4.0,3
8833,4.0,3
8836,3.0,1
8838,3.6,5
8838,3.6,5
8838,3.6,5
8848,2.0,1
8848,2.0,1
8851,2.0,1
8851,2.0,1
8851,2.0,1
8857,3.0,1
8857,3.0,1
8857,3.0,1
8860,3.0,9
8861,3.2857144,7
8861,3.2857144,7
8865,3.0,5
8865,3.0,5
8865,3.0,5
8866,2.0,2
8870,4.0,2
8870,4.0,2
8870,4.0,2
8873,4.076923,13
8873,4.076923,13
8874,3.9761906,42
8874,3.9761906,42
8874,3.9761906,42
8879,4.0,1
8880,3.3333333,3
8882,3.0,1
8884,4.0,1
8892,4.0,1
8892,4.0,1
8899,4.0,1
8899,4.0,1
8899,4.0,1
8906,4.0,2
8906,4.0,2
8907,2.0,4
8908,3.25,4
8908,3.25,4
8910,4.0,10
8910,4.0,10
8910,4.0,10
8910,4.0,10
8910,4.0,10
8914,3.5,6
8915,2.0,1
8916,3.6,5
8917,3.2857144,7
8917,3.2857144,7
8917,3.2857144,7
8917,3.2857144,7
8917,3.2857144,7
8917,3.2857144,7
8923,4.0,1
8927,3.0,2
8928,3.5,2
8929,4.0,1
8929,4.0,1
8929,4.0,1
8929,4.0,1
8933,4.6666665,3
8933,4.6666665,3
8933,4.6666665,3
8933,4.6666665,3
8937,4.3333335,3
8938,4.6666665,3
8938,4.6666665,3
8938,4.6666665,3
8947,2.7777777,9
8948,2.3333333,3
8948,2.3333333,3
8948,2.3333333,3
8948,2.3333333,3
8949,3.8148148,27
8950,3.4285715,7
8951,4.0,2
8951,4.0,2
8955,5.0,1
8957,3.3333333,15
8957,3.3333333,15
8958,4.0,9
8961,3.8133333,75
8961,3.8133333,75
8961,3.8133333,75
8965,3.25,4
8965,3.25,4
8966,3.7142856,7
8968,3.0,1
8969,3.2857144,7
8970,3.8636363,22
8970,3.8636363,22
8972,3.3888888,18
8972,3.3888888,18
8973,4.0,3
8973,4.0,3
8973,4.0,3
8977,3.5,2
8979,4.0,1
8981,4.0833335,12
8981,4.0833335,12
8981,4.0833335,12
8981,4.0833335,12
8983,3.6,10
8984,2.9,20
8985,1.8888888,9
8986,4.0,1
8987,3.5,2
8988,4.0,1
8989,3.5,2
8989,3.5,2
8998,3.5,2
8999,4.0,1
8999,4.0,1
9001,4.0,1
9001,4.0,1
9001,4.0,1
9010,5.0,2
9012,4.0,1
9012,4.0,1
9018,5.0,1
9018,5.0,1
9018,5.0,1
9018,5.0,1
9018,5.0,1
25750,4.0,2
25752,4.0,1
25752,4.0,1
25752,4.0,1
25752,4.0,1
25763,2.0,1
25763,2.0,1
25763,2.0,1
25769,3.5,2
25771,3.8,5
25773,4.0,1
25774,3.0,1
25774,3.0,1
25777,4.0,1
25788,3.0,2
25788,3.0,2
25795,4.0,1
25801,5.0,1
25801,5.0,1
25805,4.5,2
25807,3.0,1
25807,3.0,1
25825,4.0,1
25825,4.0,1
25825,4.0,1
25825,4.0,1
25825,4.0,1
25828,4.0,1
25828,4.0,1
25828,4.0,1
25828,4.0,1
25850,4.3333335,3
25852,5.0,1
25856,4.0,1
25865,4.0,1
25868,3.6666667,3
25868,3.6666667,3
25874,3.0,1
25874,3.0,1
25886,4.0,1
25886,4.0,1
25891,3.0,1
25891,3.0,1
25891,3.0,1
25891,3.0,1
25891,3.0,1
25891,3.0,1
25911,3.0,1
25911,3.0,1
25911,3.0,1
25929,4.0,1
25929,4.0,1
25937,3.0,2
25937,3.0,2
25941,4.0,1
25941,4.0,1
25947,5.0,1
25947,5.0,1
25952,4.0,1
25962,4.0,1
25965,2.0,1
25965,2.0,1
25971,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
25972,4.0,1
26010,3.0,1
26010,3.0,1
26010,3.0,1
26010,3.0,1
26010,3.0,1
26052,4.0,1
26079,4.0,1
26082,4.5,2
26084,3.3333333,3
26085,3.0,1
26086,4.0,1
26086,4.0,1
26094,5.0,1
26111,3.3333333,3
26111,3.3333333,3
26111,3.3333333,3
26111,3.3333333,3
26111,3.3333333,3
26111,3.3333333,3
26131,4.2,5
26131,4.2,5
26133,4.0,1
26133,4.0,1
26150,5.0,1
26151,5.0,1
26152,4.0,4
26152,4.0,4
26152,4.0,4
26163,4.0,1
26164,4.0,1
26171,3.0,1
26172,4.0,2
26176,3.0,1
26176,3.0,1
26178,3.0,1
26178,3.0,1
26178,3.0,1
26178,3.0,1
26178,3.0,1
26199,4.0,1
26208,4.0,1
26228,4.0,1
26228,4.0,1
26231,4.0,2
26231,4.0,2
26231,4.0,2
26242,4.5,2
26251,4.0,1
26251,4.0,1
26258,4.6666665,3
26258,4.6666665,3
26268,4.0,1
26271,4.0,1
26294,4.0,1
26294,4.0,1
26303,2.5,2
26313,4.0,1
26317,2.0,1
26317,2.0,1
26317,2.0,1
26317,2.0,1
26317,2.0,1
26317,2.0,1
26317,2.0,1
26325,4.0,1
26325,4.0,1
26326,4.5,4
26338,3.0,1
26338,3.0,1
26346,3.0,1
26346,3.0,1
26346,3.0,1
26346,3.0,1
26366,4.0,1
26366,4.0,1
26366,4.0,1
26366,4.0,1
26386,4.0,1
26386,4.0,1
26386,4.0,1
26386,4.0,1
26394,3.0,1
26394,3.0,1
26394,3.0,1
26394,3.0,1
26394,3.0,1
26409,1.0,1
26413,4.0,1
26413,4.0,1
26422,5.0,1
26422,5.0,1
26422,5.0,1
26422,5.0,1
26430,1.0,1
26430,1.0,1
26462,3.0,1
26464,3.0,1
26467,1.0,1
26471,2.0,1
26472,4.5,2
26480,3.0,1
26480,3.0,1
26487,2.0,1
26487,2.0,1
26487,2.0,1
26487,2.0,1
26487,2.0,1
26501,5.0,1
26501,5.0,1
26501,5.0,1
26501,5.0,1
26524,4.5,4
26524,4.5,4
26528,2.6666667,3
26528,2.6666667,3
26528,2.6666667,3
26554,4.0,1
26555,2.5,2
26562,4.0,2
26562,4.0,2
26564,4.0,1
26574,4.0,1
26578,5.0,1
26581,2.0,1
26581,2.0,1
26581,2.0,1
26587,4.6666665,3
26599,5.0,1
26599,5.0,1
26603,4.0,1
26606,4.0,1
26614,4.1,10
26614,4.1,10
26631,3.0,1
26631,3.0,1
26649,3.3333333,3
26649,3.3333333,3
26662,4.0,10
26663,4.0,1
26663,4.0,1
26663,4.0,1
26680,3.5,2
26680,3.5,2
26680,3.5,2
26680,3.5,2
26689,2.0,1
26693,2.0,1
26694,4.0,1
26694,4.0,1
26700,2.0,1
26701,4.0,1
26702,4.0,1
26704,4.0,1
26712,4.5,2
26712,4.5,2
26712,4.5,2
26712,4.5,2
26729,4.25,4
26731,4.0,1
26732,4.0,1
26736,4.0,1
26737,4.0,1
26749,5.0,1
26750,3.0,1
26750,3.0,1
26776,3.875,8
26782,3.0,1
26784,3.0,1
26784,3.0,1
26791,5.0,1
26797,5.0,1
26797,5.0,1
26810,2.0,1
26812,4.0,1
26819,4.0,1
26819,4.0,1
26819,4.0,1
26840,3.0,2
26842,4.0,2
26843,5.0,1
26850,3.0,1
26854,4.0,1
26854,4.0,1
26854,4.0,1
26870,1.5,2
26886,3.0,1
26903,3.0,1
26903,3.0,1
26903,3.0,1
26974,4.5,2
26999,2.0,1
26999,2.0,1
26999,2.0,1
27002,4.0,1
27002,4.0,1
27002,4.0,1
27020,4.0,2
27020,4.0,2
27022,5.0,1
27032,4.0,1
27075,3.0,1
27075,3.0,1
27109,3.0,1
27156,4.5,2
27178,5.0,1
27178,5.0,1
27193,2.0,1
27251,3.5,2
27253,4.0,1
27253,4.0,1
27253,4.0,1
27266,3.3333333,3
27317,3.6,5
27317,3.6,5
27329,4.0,3
27329,4.0,3
27338,3.0,1
27351,1.0,1
27351,1.0,1
27351,1.0,1
27373,3.5,2
27373,3.5,2
27397,4.0,1
27410,4.0,1
27416,4.0,1
27423,4.0,2
27441,3.0,1
27441,3.0,1
27441,3.0,1
27478,3.5,2
27482,1.0,1
27482,1.0,1
27523,5.0,1
27544,4.0,1
27555,4.0,1
27592,5.0,1
27604,2.8,5
27611,3.4444444,9
27611,3.4444444,9
27611,3.4444444,9
27660,3.75,8
27664,5.0,1
27664,5.0,1
27674,4.0,1
27685,1.0,1
27689,1.0,1
27700,4.5,2
27700,4.5,2
27700,4.5,2
27706,3.090909,11
27713,4.0,1
27721,4.0,7
27721,4.0,7
27724,5.0,1
27727,4.0,1
27727,4.0,1
27727,4.0,1
27728,5.0,1
27731,3.6666667,3
27741,4.0,1
27741,4.0,1
27741,4.0,1
27772,2.25,4
27773,4.047619,21
27773,4.047619,21
27783,4.0,1
27784,2.0,1
27788,3.0,4
27790,5.0,2
27792,5.0,1
27793,2.0,1
27798,1.0,1
27798,1.0,1
27798,1.0,1
27801,3.5,4
27802,4.0,1
27802,4.0,1
27803,4.5,4
27808,2.75,8
27808,2.75,8
27815,3.3333333,3
27815,3.3333333,3
27821,2.857143,7
27822,3.75,4
27826,5.0,1
27831,3.9,10
27831,3.9,10
27837,3.0,1
27838,3.3333333,3
27838,3.3333333,3
27838,3.3333333,3
27838,3.3333333,3
27846,4.25,4
27846,4.25,4
27850,3.5,2
27850,3.5,2
27850,3.5,2
27867,4.0,1
27869,3.0,1
27871,3.0,1
27871,3.0,1
27871,3.0,1
27875,4.0,1
27876,3.0,1
27878,3.8333333,6
27878,3.8333333,6
27879,3.0,1
27882,5.0,1
27899,3.5,2
27899,3.5,2
27899,3.5,2
27899,3.5,2
27904,3.5714285,7
27912,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
27922,4.0,1
30707,3.78125,32
30712,4.0,1
30723,4.0,1
30723,4.0,1
30723,4.0,1
30745,5.0,1
30745,5.0,1
30749,3.9473684,19
30783,3.0,1
30783,3.0,1
30793,3.2142856,28
30793,3.2142856,28
30793,3.2142856,28
30793,3.2142856,28
30793,3.2142856,28
30810,3.8,20
30810,3.8,20
30810,3.8,20
30812,3.8888888,18
30812,3.8888888,18
30816,3.8,5
30816,3.8,5
30820,4.0,3
30822,3.8333333,6
30822,3.8333333,6
30822,3.8333333,6
30825,3.3846154,13
30846,3.0,1
30846,3.0,1
30850,4.5,2
30867,4.0,1
30883,2.0,1
30883,2.0,1
30894,2.0,2
30898,4.0,1
30898,4.0,1
30898,4.0,1
30898,4.0,1
31035,2.0,1
31101,4.0,1
31104,3.0,1
31109,3.0,1
31114,4.0,1
31116,5.0,1
31150,4.0,1
31156,3.0,1
31162,2.5,2
31162,2.5,2
31193,4.0,4
31193,4.0,4
31193,4.0,4
31193,4.0,4
31221,2.5,4
31221,2.5,4
31225,5.0,1
31225,5.0,1
31225,5.0,1
31225,5.0,1
31225,5.0,1
31364,4.0,1
31374,4.0,1
31374,4.0,1
31408,4.0,1
31410,4.181818,11
31413,5.0,1
31420,3.5,2
31422,2.0,2
31422,2.0,2
31431,1.0,1
31431,1.0,1
31431,1.0,1
31431,1.0,1
31435,5.0,1
31437,4.0,3
31445,2.0,1
31445,2.0,1
31522,4.0,1
31524,4.0,1
31524,4.0,1
31549,4.0,1
31549,4.0,1
31549,4.0,1
31549,4.0,1
31658,4.2222223,18
31660,4.0,2
31660,4.0,2
31660,4.0,2
31685,3.2307692,13
31685,3.2307692,13
31694,1.0,2
31694,1.0,2
31696,3.1818182,11
31696,3.1818182,11
31724,1.0,1
31737,3.0,1
31737,3.0,1
31770,3.0,1
31770,3.0,1
31878,3.6,10
31903,5.0,1
31921,4.0,1
31923,4.0,2
31930,4.0,1
31930,4.0,1
31952,4.0,1
31952,4.0,1
31952,4.0,1
31973,5.0,1
31973,5.0,1
31973,5.0,1
31973,5.0,1
32019,1.5,2
32022,3.0,1
32025,4.0,1
32029,3.4,5
32031,3.3333333,6
32078,3.0,1
32139,4.0,1
32139,4.0,1
32139,4.0,1
32139,4.0,1
32174,2.0,1
32203,4.0,1
32203,4.0,1
32203,4.0,1
32234,4.0,1
32234,4.0,1
32234,4.0,1
